Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,404,Kenya,5412,Yield,1620,Tea leaves,2021,2021,kg/ha,11100,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1620,Tea leaves,2022,2022,ha,225800,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1620,Tea leaves,2022,2022,kg/ha,10709.5,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1620,Tea leaves,2023,2023,ha,227800,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1620,Tea leaves,2023,2023,kg/ha,11316.1,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1620,Tea leaves,2024,2024,ha,228400,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1620,Tea leaves,2024,2024,kg/ha,11765.3,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1234,Tomatoes,2020,2020,ha,35653,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1234,Tomatoes,2020,2020,kg/ha,29343.1,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1234,Tomatoes,2021,2021,ha,29629,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1234,Tomatoes,2021,2021,kg/ha,23699.6,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1234,Tomatoes,2022,2022,ha,28331,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1234,Tomatoes,2022,2022,kg/ha,21764.1,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1234,Tomatoes,2023,2023,ha,30439,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1234,Tomatoes,2023,2023,kg/ha,18720,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1234,Tomatoes,2024,2024,ha,27823,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1234,Tomatoes,2024,2024,kg/ha,18362.6,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1970,Unmanufactured tobacco,2020,2020,ha,16357,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1970,Unmanufactured tobacco,2020,2020,kg/ha,644,E,Estimated value,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1970,Unmanufactured tobacco,2021,2021,ha,16981,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1970,Unmanufactured tobacco,2021,2021,kg/ha,613.3,E,Estimated value,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1970,Unmanufactured tobacco,2022,2022,ha,16203,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1970,Unmanufactured tobacco,2022,2022,kg/ha,616,E,Estimated value,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1970,Unmanufactured tobacco,2023,2023,ha,20580,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1970,Unmanufactured tobacco,2023,2023,kg/ha,598.8,E,Estimated value,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1970,Unmanufactured tobacco,2024,2024,ha,21399,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1970,Unmanufactured tobacco,2024,2024,kg/ha,581.6,E,Estimated value,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1658,"Vanilla, raw",2020,2020,ha,21,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1658,"Vanilla, raw",2020,2020,kg/ha,744.1,E,Estimated value,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1658,"Vanilla, raw",2021,2021,ha,21,E,Estimated value,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1658,"Vanilla, raw",2021,2021,kg/ha,733.5,E,Estimated value,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1658,"Vanilla, raw",2022,2022,ha,21,E,Estimated value,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1658,"Vanilla, raw",2022,2022,kg/ha,779.9,E,Estimated value,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1658,"Vanilla, raw",2023,2023,ha,21,E,Estimated value,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1658,"Vanilla, raw",2023,2023,kg/ha,731.1,E,Estimated value,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1658,"Vanilla, raw",2024,2024,ha,21,E,Estimated value,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1658,"Vanilla, raw",2024,2024,kg/ha,733.7,E,Estimated value,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1221,Watermelons,2020,2020,ha,17466,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1221,Watermelons,2020,2020,kg/ha,21842,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1221,Watermelons,2021,2021,ha,19405,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1221,Watermelons,2021,2021,kg/ha,18017.4,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1221,Watermelons,2022,2022,ha,18083,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1221,Watermelons,2022,2022,kg/ha,18663.9,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1221,Watermelons,2023,2023,ha,12040,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1221,Watermelons,2023,2023,kg/ha,20049.3,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1221,Watermelons,2024,2024,ha,8843,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1221,Watermelons,2024,2024,kg/ha,19195.3,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,111,Wheat,2020,2020,ha,132231,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,111,Wheat,2020,2020,kg/ha,3060.6,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,111,Wheat,2021,2021,ha,124880,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,111,Wheat,2021,2021,kg/ha,2795.5,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,111,Wheat,2022,2022,ha,119554,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,111,Wheat,2022,2022,kg/ha,3083.9,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,111,Wheat,2023,2023,ha,104440,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,111,Wheat,2023,2023,kg/ha,2963.3,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,111,Wheat,2024,2024,ha,102560,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,111,Wheat,2024,2024,kg/ha,3044.1,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1540,Yams,2020,2020,ha,1031,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1540,Yams,2020,2020,kg/ha,7770.7,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1540,Yams,2021,2021,ha,1031,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1540,Yams,2021,2021,kg/ha,7438.4,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1540,Yams,2022,2022,ha,752,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1540,Yams,2022,2022,kg/ha,7978.7,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1540,Yams,2023,2023,ha,1276,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1540,Yams,2023,2023,kg/ha,10293.9,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1540,Yams,2024,2024,ha,1392,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5412,Yield,1540,Yams,2024,2024,kg/ha,8834.8,A,Official figure,
